speaker,l1,target,vowel,word,vduration,syllables,srduration,speechrate,consonant,place,voicing,vowelht,vowelbk,context,
fbe5,eng,snh,u,jugo,0.088298297,6,1.544204797,3.885494989,g,velar,voiced,alta,posterior,open,
fbs2,snh,eng,u,frugal,0.144238263,4,0.938526715,4.261999083,g,velar,voiced,alta,posterior,open,
fbs4,snh,eng,u,frugal,0.11143995,4,1.559542159,2.564855319,g,velar,voiced,alta,posterior,open,
mbs1,snh,eng,u,frugal,0.14235299,4,1.393098223,2.871297899,g,velar,voiced,alta,posterior,open,
mbs2,snh,eng,u,frugal,0.112705508,4,1.554901977,2.572509431,g,velar,voiced,alta,posterior,open,
mbs4,snh,eng,u,frugal,0.168002527,4,1.907359721,2.097139808,g,velar,voiced,alta,posterior,open,
mbs5,snh,eng,u,frugal,0.102455649,4,1.584887573,2.523838327,g,velar,voiced,alta,posterior,open,
fbs1,snh,eng,u,frugal,0.06508831,4,1.123398682,3.560623725,g,velar,voiced,alta,posterior,open,
mbs3,snh,eng,u,frugal,0.096054272,4,1.615743641,2.475640255,g,velar,voiced,alta,posterior,open,
fbs2,snh,eng,u,nougat,0.12196908,4,0.996363162,4.014600452,g,velar,voiced,alta,posterior,open,
mbs1,snh,eng,u,nougat,0.161736672,4,1.471395558,2.718507595,g,velar,voiced,alta,posterior,open,
fbs1,snh,eng,u,nougat,0.101053075,5,2.997556753,1.668025132,g,velar,voiced,alta,posterior,open,
mbs3,snh,eng,u,nougat,0.138484249,4,1.620581197,2.468250285,g,velar,voiced,alta,posterior,open,
fbs1,snh,snh,u,hugo,0.14565468,6,1.009851401,5.941468214,g,velar,voiced,alta,posterior,open,
fbs2,snh,snh,u,jugo,0.089744912,6,0.95251331,6.299124573,g,velar,voiced,alta,posterior,open,
mbs1,snh,snh,u,jugo,0.083900516,6,0.873508838,6.86884865,g,velar,voiced,alta,posterior,open,
mbs2,snh,snh,u,jugo,0.126117683,6,1.055763949,5.683088542,g,velar,voiced,alta,posterior,open,
mbs3,snh,snh,u,jugo,0.146197931,6,1.259564865,4.763549832,g,velar,voiced,alta,posterior,open,
mbs4,snh,snh,u,jugo,0.08659624,6,1.069668323,5.609215373,g,velar,voiced,alta,posterior,open,
mbs5,snh,snh,u,jugo,0.098503198,6,0.960727481,6.245267382,g,velar,voiced,alta,posterior,open,
fbe3,eng,eng,u,spooky,0.096403834,4,1.216452454,3.288250178,k,velar,voiceless,alta,posterior,open,
fbe4,eng,eng,u,spooky,0.09028881,4,1.081506882,3.698543269,k,velar,voiceless,alta,posterior,open,
fbe5,eng,eng,u,spooky,0.097642752,4,1.019926252,3.921852185,k,velar,voiceless,alta,posterior,open,
mbe1,eng,eng,u,spooky,0.093755881,4,0.955799898,4.184976384,k,velar,voiceless,alta,posterior,open,
mbe2,eng,eng,u,spooky,0.107339136,4,0.953102845,4.196818864,k,velar,voiceless,alta,posterior,open,
mbe4,eng,eng,u,spooky,0.097394937,4,2.013480648,1.986609608,k,velar,voiceless,alta,posterior,open,
fbe1,eng,eng,u,spooky,0.103836758,4,1.005053314,3.979888376,k,velar,voiceless,alta,posterior,open,
fbe2,eng,eng,u,spooky,0.0954048,4,1.015097387,3.940508615,k,velar,voiceless,alta,posterior,open,
fbe2,eng,snh,u,truco,0.087756566,6,1.273148425,4.712726248,k,velar,voiceless,alta,posterior,open,
fbe3,eng,snh,u,truco,0.101100364,6,1.551693316,3.866743472,k,velar,voiceless,alta,posterior,open,
fbe4,eng,snh,u,truco,0.084444071,6,1.039817129,5.770245396,k,velar,voiceless,alta,posterior,open,
fbe5,eng,snh,u,truco,0.112870374,6,1.102514227,5.442106644,k,velar,voiceless,alta,posterior,open,
mbe4,eng,snh,u,truco,0.092304725,6,2.141469978,2.801813736,k,velar,voiceless,alta,posterior,open,
fbe1,eng,snh,u,truco,0.080871988,6,0.876853761,6.842646139,k,velar,voiceless,alta,posterior,open,
mbe1,eng,snh,u,truco,0.078010817,6,1.060948608,5.655316343,k,velar,voiceless,alta,posterior,open,
mbe2,eng,snh,u,truco,0.09487205,6,1.24723937,4.810624284,k,velar,voiceless,alta,posterior,open,
fbs1,snh,eng,u,noodles,0.074491024,4,0.898719026,4.450779258,k,velar,voiceless,alta,posterior,open,
fbs2,snh,eng,u,spooky,0.127841366,4,1.133617895,3.52852581,k,velar,voiceless,alta,posterior,open,
fbs4,snh,eng,u,spooky,0.085577678,4,1.035778213,3.861830603,k,velar,voiceless,alta,posterior,open,
mbs1,snh,eng,u,spooky,0.105839282,4,1.395615575,2.866118773,k,velar,voiceless,alta,posterior,open,
mbs4,snh,eng,u,spooky,0.117665562,4,1.626482059,2.459295494,k,velar,voiceless,alta,posterior,open,
mbs5,snh,eng,u,spooky,0.089639653,4,1.403724784,2.849561428,k,velar,voiceless,alta,posterior,open,
fbs1,snh,eng,u,spooky,0.096684389,4,1.057638936,3.782009024,k,velar,voiceless,alta,posterior,open,
mbs3,snh,eng,u,spooky,0.069066733,4,1.6858882,2.372636572,k,velar,voiceless,alta,posterior,open,
fbs1,snh,snh,u,truco,0.122218341,6,1.211821554,4.951224031,k,velar,voiceless,alta,posterior,open,
fbs2,snh,snh,u,truco,0.072132208,6,0.964929552,6.21807052,k,velar,voiceless,alta,posterior,open,
fbs4,snh,snh,u,truco,0.088631679,6,1.192079852,5.033219871,k,velar,voiceless,alta,posterior,open,
mbs1,snh,snh,u,truco,0.066500692,6,0.9035649,6.640364184,k,velar,voiceless,alta,posterior,open,
mbs2,snh,snh,u,truco,0.091914934,6,0.896190349,6.695006265,k,velar,voiceless,alta,posterior,open,
mbs3,snh,snh,u,truco,0.140538643,6,1.418449647,4.229970386,k,velar,voiceless,alta,posterior,open,
